time;Wind Speed;Wind Direction
440;5.4;1.848717159
440;5.4;1.848717159
450;4;-2.971961174
450;4;-2.971961174
460;7.4;4.779774946
460;7.4;4.779774946
460;7.4;4.779774946
470;8.4;3.824765415
470;8.4;3.824765415
480;5.6;-5.513500439
480;5.6;-5.513500439
490;7.6;0.879300845
490;7.6;0.879300845
490;7.6;0.879300845
500;7.4;0.45939776
500;7.4;0.45939776
510;4;1.537462818
510;4;1.537462818
520;3.4;0.706524158
520;3.4;0.706524158
520;3.4;0.706524158
530;4;-0.290567815
530;4;-0.290567815
530;4;-0.290567815
540;9.4;0.834367343
540;9.4;0.834367343
540;9.4;0.834367343
550;5.6;6.033574664
550;5.6;6.033574664
550;5.6;6.033574664
560;5;-1.348095177
560;5;-1.348095177
560;5;-1.348095177
570;5.2;-2.353963447
570;5.2;-2.353963447
570;5.2;-2.353963447
580;6.4;0.722400011
580;6.4;0.722400011
580;6.4;0.722400011
590;4.8;-3.270314692
590;4.8;-3.270314692
590;4.8;-3.270314692
600;6.2;-2.476858757
600;6.2;-2.476858757
610;4.4;-0.634086352
610;4.4;-0.634086352
610;4.4;-0.634086352
620;5.8;0.361370199
620;5.8;0.361370199
620;5.8;0.361370199
630;7.4;-3.54179841
630;7.4;-3.54179841
630;7.4;-3.54179841
640;3;-0.876668218
640;3;-0.876668218
640;3;-0.876668218
650;3.2;-3.501021947
650;3.2;-3.501021947
650;3.2;-3.501021947
660;8.2;-0.163659736
660;8.2;-0.163659736
660;8.2;-0.163659736
670;3.4;3.995451311
670;3.4;3.995451311
670;3.4;3.995451311
680;5.2;-4.679424099
680;5.2;-4.679424099
690;4.6;4.97706701
690;4.6;4.97706701
700;8.6;0.914192942
700;8.6;0.914192942
700;8.6;0.914192942
710;5.6;2.388701574
710;5.6;2.388701574
710;5.6;2.388701574
720;5;-1.588381682
720;5;-1.588381682
720;5;-1.588381682
730;8.8;1.818913232
730;8.8;1.818913232
730;8.8;1.818913232
740;6;4.886343003
740;6;4.886343003
740;6;4.886343003
750;7.8;-5.597152112
750;7.8;-5.597152112
750;7.8;-5.597152112
760;2;1.269507184
760;2;1.269507184
770;6;3.934248786
770;6;3.934248786
770;6;3.934248786
780;10.2;3.309842871
780;10.2;3.309842871
780;10.2;3.309842871
790;8.4;2.051363627
790;8.4;2.051363627
790;8.4;2.051363627
800;7.4;5.847262251
800;7.4;5.847262251
800;7.4;5.847262251
810;4.4;6.629734776
810;4.4;6.629734776
810;4.4;6.629734776
820;6.2;-0.975805353
820;6.2;-0.975805353
820;6.2;-0.975805353
830;6.6;-4.728835659
830;6.6;-4.728835659
830;6.6;-4.728835659
840;8.8;-0.775570397
840;8.8;-0.775570397
850;6;-2.648291144
850;6;-2.648291144
860;6.6;6.345090316
860;6.6;6.345090316
860;6.6;6.345090316
870;7;-2.335251737
870;7;-2.335251737
880;4;5.019683515
880;4;5.019683515
880;4;5.019683515
890;2.6;1.020893127
890;2.6;1.020893127
900;7.4;5.518795358
900;7.4;5.518795358
910;1.2;-1.371726391
910;1.2;-1.371726391
910;1.2;-1.371726391
920;2.6;7.420151433
920;2.6;7.420151433
930;3;1.357537046
930;3;1.357537046
930;3;1.357537046
940;4.8;0.469288659
940;4.8;0.469288659
940;4.8;0.469288659
950;6.4;4.496296924
950;6.4;4.496296924
950;6.4;4.496296924
960;12.2;-11.07393362
960;12.2;-11.07393362
960;12.2;-11.07393362
970;4.2;-3.855465562
970;4.2;-3.855465562
970;4.2;-3.855465562
980;5.8;-3.443270213
980;5.8;-3.443270213
980;5.8;-3.443270213
990;9.4;-2.523842065
990;9.4;-2.523842065
990;9.4;-2.523842065
1000;6;7.641843696
1000;6;7.641843696
1010;8.4;5.260321382
1010;8.4;5.260321382
1020;1.6;-3.543868674
1020;1.6;-3.543868674
1020;1.6;-3.543868674
1030;5.4;-0.680291278
1030;5.4;-0.680291278
1030;5.4;-0.680291278
1040;5.4;3.61826035
1040;5.4;3.61826035
1050;10.4;2.394236788
1050;10.4;2.394236788
1050;10.4;2.394236788
1060;6.6;3.241510622
1060;6.6;3.241510622
1060;6.6;3.241510622
1070;4.6;-2.499561564
1070;4.6;-2.499561564
1070;4.6;-2.499561564
1080;8.2;-7.928803541
1080;8.2;-7.928803541
1080;8.2;-7.928803541
1090;7.4;-5.534739161
1090;7.4;-5.534739161
1090;7.4;-5.534739161
1100;5.8;3.987578415
1100;5.8;3.987578415
1100;5.8;3.987578415
1110;6.2;6.474726562
1110;6.2;6.474726562
1110;6.2;6.474726562
1120;5.4;2.556935839
1120;5.4;2.556935839
1120;5.4;2.556935839
1130;2.8;1.613861067
1130;2.8;1.613861067
1130;2.8;1.613861067
1140;3.8;-4.523764263
1140;3.8;-4.523764263
1140;3.8;-4.523764263
1150;7;3.010145765
1150;7;3.010145765
1150;7;3.010145765
1160;5;-4.659513466
1160;5;-4.659513466
1160;5;-4.659513466
1170;9.4;-1.63842479
1170;9.4;-1.63842479
1170;9.4;-1.63842479
1180;3.4;-2.477001926
1180;3.4;-2.477001926
1180;3.4;-2.477001926
1190;7;0.397878198
1190;7;0.397878198
1200;5.8;7.152140848
1200;5.8;7.152140848
1210;4.2;0.455802045
1210;4.2;0.455802045
1210;4.2;0.455802045
1220;7.2;1.526035807
1220;7.2;1.526035807
1220;7.2;1.526035807
1230;7.2;-7.133179248
1230;7.2;-7.133179248
1230;7.2;-7.133179248
1240;8.6;0.844015803
1240;8.6;0.844015803
1240;8.6;0.844015803
1250;2.8;1.929365497
1250;2.8;1.929365497
1250;2.8;1.929365497
1260;2.4;5.951123813
1260;2.4;5.951123813
1260;2.4;5.951123813
1270;6;1.480519698
1270;6;1.480519698
1270;6;1.480519698
1280;3.6;-7.437872156
1280;3.6;-7.437872156
1280;3.6;-7.437872156
1290;4.8;-2.589133686
1290;4.8;-2.589133686
1290;4.8;-2.589133686
1300;5;-3.967516997
1300;5;-3.967516997
1300;5;-3.967516997
1310;2;-6.725835194
1310;2;-6.725835194
1310;2;-6.725835194
1320;7.2;1.911993951
1320;7.2;1.911993951
1320;7.2;1.911993951
1330;4.2;0.712728164
1330;4.2;0.712728164
1330;4.2;0.712728164
1340;8.8;5.543813683
1340;8.8;5.543813683
1340;8.8;5.543813683
1350;5;-4.728025837
1350;5;-4.728025837
1360;5.2;-0.817075379
1360;5.2;-0.817075379
1370;4.6;-1.953495201
1370;4.6;-1.953495201
1370;4.6;-1.953495201
1380;4.6;0.536879893
1380;4.6;0.536879893
1380;4.6;0.536879893
1390;4;3.619702395
1390;4;3.619702395
1390;4;3.619702395
1400;3.4;-1.375736893
1400;3.4;-1.375736893
1400;3.4;-1.375736893
1410;3;3.507813007
1410;3;3.507813007
1410;3;3.507813007
1420;8.2;0.775292701
1420;8.2;0.775292701
1420;8.2;0.775292701
1430;8.6;3.415609456
1430;8.6;3.415609456
1430;8.6;3.415609456
1440;6.8;1.309581685
