time;Wind Speed;Wind Direction
990;24.95573576;2.19389E-05
1000;24.12412574;-0.505969286
1000;24.12412574;-0.505969286
1010;24.72203744;1.351303107
1010;24.72203744;1.351303107
1020;25.31994913;-1.448877949
1020;25.31994913;-1.448877949
1020;25.31994913;-1.448877949
1030;24.88082742;-1.755659702
1030;24.88082742;-1.755659702
1030;24.88082742;-1.755659702
1040;24.44170572;0.535286279
1040;24.44170572;0.535286279
1050;24.56513815;-1.540038153
1050;24.56513815;-1.540038153
1050;24.56513815;-1.540038153
1060;24.68857058;0.01854003
1060;24.68857058;0.01854003
1060;24.68857058;0.01854003
1070;24.55928033;-0.947168242
1070;24.55928033;-0.947168242
1070;24.55928033;-0.947168242
1080;24.42999008;0.222529703
1080;24.42999008;0.222529703
1080;24.42999008;0.222529703
1090;24.20212823;-0.44506185
1090;24.20212823;-0.44506185
1090;24.20212823;-0.44506185
1100;23.97426638;-0.525533185
1100;23.97426638;-0.525533185
1100;23.97426638;-0.525533185
1110;24.0327604;-0.084906063
1110;24.0327604;-0.084906063
1110;24.0327604;-0.084906063
1120;24.09125441;-0.121320338
1120;24.09125441;-0.121320338
1120;24.09125441;-0.121320338
1130;24.44067854;1.242041087
1130;24.44067854;1.242041087
1130;24.44067854;1.242041087
1140;24.79010267;-0.424561858
1140;24.79010267;-0.424561858
1140;24.79010267;-0.424561858
1150;24.04561929;-0.951068389
1150;24.04561929;-0.951068389
1150;24.04561929;-0.951068389
1160;23.30113592;-0.415896105
1160;23.30113592;-0.415896105
1160;23.30113592;-0.415896105
1170;24.45436825;-2.291084571
1170;24.45436825;-2.291084571
1170;24.45436825;-2.291084571
1180;25.60760058;-0.121988541
1180;25.60760058;-0.121988541
1180;25.60760058;-0.121988541
1190;25.24490114;-0.002731208
1190;25.24490114;-0.002731208
1200;24.88220171;-0.631353331
1200;24.88220171;-0.631353331
1210;25.29068102;-0.804245182
1210;25.29068102;-0.804245182
1210;25.29068102;-0.804245182
1220;25.69916033;0.399744673
1220;25.69916033;0.399744673
1220;25.69916033;0.399744673
1230;25.48440449;-1.469858429
1230;25.48440449;-1.469858429
1230;25.48440449;-1.469858429
1240;25.26964864;-1.067425229
1240;25.26964864;-1.067425229
1240;25.26964864;-1.067425229
1250;25.38196785;-1.152731554
1250;25.38196785;-1.152731554
1250;25.38196785;-1.152731554
1260;25.49428706;1.066199952
1260;25.49428706;1.066199952
1260;25.49428706;1.066199952
1270;24.50558302;-1.282612466
1270;24.50558302;-1.282612466
1270;24.50558302;-1.282612466
1280;23.51687898;-0.833223732
1280;23.51687898;-0.833223732
1280;23.51687898;-0.833223732
1290;23.7483073;-0.015666704
1290;23.7483073;-0.015666704
1290;23.7483073;-0.015666704
1300;23.97973561;1.530232522
1300;23.97973561;1.530232522
1300;23.97973561;1.530232522
1310;24.2663703;2.20271589
1310;24.2663703;2.20271589
1310;24.2663703;2.20271589
1320;24.55300499;-0.016005902
1320;24.55300499;-0.016005902
1320;24.55300499;-0.016005902
1330;24.83133179;-0.305663743
1330;24.83133179;-0.305663743
1330;24.83133179;-0.305663743
1340;25.10965859;-1.542887638
1340;25.10965859;-1.542887638
1340;25.10965859;-1.542887638
1350;25.61919752;-0.390183267
1350;25.61919752;-0.390183267
1360;26.12873645;1.786551968
1360;26.12873645;1.786551968
1370;25.41938671;-1.616622982
1370;25.41938671;-1.616622982
1370;25.41938671;-1.616622982
1380;24.71003696;-0.231535272
1380;24.71003696;-0.231535272
1380;24.71003696;-0.231535272
1390;25.48579384;1.337363811
1390;25.48579384;1.337363811
1390;25.48579384;1.337363811
1400;26.26155072;-2.407465816
1400;26.26155072;-2.407465816
1400;26.26155072;-2.407465816
1410;25.86848776;0.44694034
1410;25.86848776;0.44694034
1410;25.86848776;0.44694034
1420;25.47542481;-0.723943517
1420;25.47542481;-0.723943517
1420;25.47542481;-0.723943517
1430;25.82477078;-0.119573381
1430;25.82477078;-0.119573381
1430;25.82477078;-0.119573381
1440;26.17411675;0.383784215
